Continuity Violations Report: Traj_14_[1-89]
================================================================================

Commanded Speed: 100.0 mm/s
Number of Poses: 89

C0 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 0
  Segment 56: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 56
  Segment 57: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 57
  Segment 58: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 58
  Segment 59: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 59
  Segment 60: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 60
  Segment 61: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 61
  Segment 62: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 62
  Segment 63: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 63
  Segment 64: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 64
  Segment 65: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 65
  Segment 66: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 66
  Segment 67: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 67
  Segment 68: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 68
  Segment 69: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 69
  Segment 70: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 70
  Segment 71: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 71
  Segment 72: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 72
  Segment 73: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 73
  Segment 74: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 74
  Segment 75: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 75
  Segment 76: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 76
  Segment 77: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 77
  Segment 78: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 78
  Segment 79: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 79
  Segment 80: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 80
  Segment 81: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 81
  Segment 82: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 82
  Segment 83: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 83
  Segment 84: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 84
  Segment 85: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 85
  Segment 86: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 86
  Segment 87: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 87
  Segment 88: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 88
  Segment 0: Magnitude=8.9403, Type=large_step, Details=Step norm 512.2° exceeds limit 30.0°
  Segment 1: Magnitude=6.3366, Type=large_step, Details=Step norm 363.1° exceeds limit 30.0°
  Segment 2: Magnitude=11.0746, Type=large_step, Details=Step norm 634.5° exceeds limit 30.0°
  Segment 3: Magnitude=6.2858, Type=large_step, Details=Step norm 360.2° exceeds limit 30.0°
  Segment 4: Magnitude=7.9068, Type=large_step, Details=Step norm 453.0° exceeds limit 30.0°
  Segment 5: Magnitude=6.2680, Type=large_step, Details=Step norm 359.1° exceeds limit 30.0°
  Segment 6: Magnitude=7.5807, Type=large_step, Details=Step norm 434.3° exceeds limit 30.0°
  Segment 7: Magnitude=8.4018, Type=large_step, Details=Step norm 481.4° exceeds limit 30.0°
  Segment 9: Magnitude=7.8745, Type=large_step, Details=Step norm 451.2° exceeds limit 30.0°
  Segment 10: Magnitude=5.9807, Type=large_step, Details=Step norm 342.7° exceeds limit 30.0°
  Segment 11: Magnitude=8.4085, Type=large_step, Details=Step norm 481.8° exceeds limit 30.0°
  Segment 12: Magnitude=15.1454, Type=large_step, Details=Step norm 867.8° exceeds limit 30.0°
  Segment 13: Magnitude=8.8927, Type=large_step, Details=Step norm 509.5° exceeds limit 30.0°
  Segment 14: Magnitude=6.3509, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 15: Magnitude=6.8725, Type=large_step, Details=Step norm 393.8° exceeds limit 30.0°
  Segment 16: Magnitude=6.2783, Type=large_step, Details=Step norm 359.7° exceeds limit 30.0°
  Segment 17: Magnitude=5.9622, Type=large_step, Details=Step norm 341.6° exceeds limit 30.0°
  Segment 18: Magnitude=12.3180, Type=large_step, Details=Step norm 705.8° exceeds limit 30.0°
  Segment 19: Magnitude=10.3059, Type=large_step, Details=Step norm 590.5° exceeds limit 30.0°
  Segment 20: Magnitude=10.2580, Type=large_step, Details=Step norm 587.7° exceeds limit 30.0°
  Segment 21: Magnitude=6.1812, Type=large_step, Details=Step norm 354.2° exceeds limit 30.0°
  Segment 22: Magnitude=12.1987, Type=large_step, Details=Step norm 698.9° exceeds limit 30.0°
  Segment 23: Magnitude=9.5072, Type=large_step, Details=Step norm 544.7° exceeds limit 30.0°
  Segment 24: Magnitude=8.2113, Type=large_step, Details=Step norm 470.5° exceeds limit 30.0°
  Segment 25: Magnitude=6.2773, Type=large_step, Details=Step norm 359.7° exceeds limit 30.0°
  Segment 26: Magnitude=9.3672, Type=large_step, Details=Step norm 536.7° exceeds limit 30.0°
  Segment 27: Magnitude=6.9375, Type=large_step, Details=Step norm 397.5° exceeds limit 30.0°
  Segment 28: Magnitude=6.3513, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 29: Magnitude=6.7569, Type=large_step, Details=Step norm 387.1° exceeds limit 30.0°
  Segment 30: Magnitude=10.4710, Type=large_step, Details=Step norm 599.9° exceeds limit 30.0°
  Segment 31: Magnitude=12.1621, Type=large_step, Details=Step norm 696.8° exceeds limit 30.0°
  Segment 32: Magnitude=8.3295, Type=large_step, Details=Step norm 477.2° exceeds limit 30.0°
  Segment 33: Magnitude=9.6804, Type=large_step, Details=Step norm 554.6° exceeds limit 30.0°
  Segment 34: Magnitude=6.3139, Type=large_step, Details=Step norm 361.8° exceeds limit 30.0°
  Segment 35: Magnitude=4.7918, Type=large_step, Details=Step norm 274.5° exceeds limit 30.0°
  Segment 36: Magnitude=6.9121, Type=large_step, Details=Step norm 396.0° exceeds limit 30.0°
  Segment 37: Magnitude=6.3449, Type=large_step, Details=Step norm 363.5° exceeds limit 30.0°
  Segment 38: Magnitude=9.4008, Type=large_step, Details=Step norm 538.6° exceeds limit 30.0°
  Segment 39: Magnitude=6.4620, Type=large_step, Details=Step norm 370.2° exceeds limit 30.0°
  Segment 40: Magnitude=8.7869, Type=large_step, Details=Step norm 503.5° exceeds limit 30.0°
  Segment 41: Magnitude=8.5710, Type=large_step, Details=Step norm 491.1° exceeds limit 30.0°
  Segment 42: Magnitude=8.1544, Type=large_step, Details=Step norm 467.2° exceeds limit 30.0°
  Segment 43: Magnitude=8.8669, Type=large_step, Details=Step norm 508.0° exceeds limit 30.0°
  Segment 44: Magnitude=7.4285, Type=large_step, Details=Step norm 425.6° exceeds limit 30.0°
  Segment 45: Magnitude=14.4770, Type=large_step, Details=Step norm 829.5° exceeds limit 30.0°
  Segment 46: Magnitude=15.2311, Type=large_step, Details=Step norm 872.7° exceeds limit 30.0°
  Segment 47: Magnitude=8.2200, Type=large_step, Details=Step norm 471.0° exceeds limit 30.0°
  Segment 48: Magnitude=5.6105, Type=large_step, Details=Step norm 321.5° exceeds limit 30.0°
  Segment 49: Magnitude=4.6824, Type=large_step, Details=Step norm 268.3° exceeds limit 30.0°
  Segment 50: Magnitude=6.7858, Type=large_step, Details=Step norm 388.8° exceeds limit 30.0°
  Segment 51: Magnitude=9.3179, Type=large_step, Details=Step norm 533.9° exceeds limit 30.0°
  Segment 52: Magnitude=7.0343, Type=large_step, Details=Step norm 403.0° exceeds limit 30.0°
  Segment 53: Magnitude=6.4252, Type=large_step, Details=Step norm 368.1° exceeds limit 30.0°
  Segment 54: Magnitude=7.2986, Type=large_step, Details=Step norm 418.2° exceeds limit 30.0°
  Segment 56: Magnitude=6.0314, Type=large_step, Details=Step norm 345.6° exceeds limit 30.0°
  Segment 57: Magnitude=6.2328, Type=large_step, Details=Step norm 357.1° exceeds limit 30.0°
  Segment 58: Magnitude=6.3621, Type=large_step, Details=Step norm 364.5° exceeds limit 30.0°
  Segment 59: Magnitude=4.5443, Type=large_step, Details=Step norm 260.4° exceeds limit 30.0°
  Segment 60: Magnitude=10.1250, Type=large_step, Details=Step norm 580.1° exceeds limit 30.0°
  Segment 61: Magnitude=5.7777, Type=large_step, Details=Step norm 331.0° exceeds limit 30.0°
  Segment 62: Magnitude=6.3308, Type=large_step, Details=Step norm 362.7° exceeds limit 30.0°
  Segment 63: Magnitude=8.8184, Type=large_step, Details=Step norm 505.3° exceeds limit 30.0°
  Segment 64: Magnitude=9.6276, Type=large_step, Details=Step norm 551.6° exceeds limit 30.0°
  Segment 65: Magnitude=8.8852, Type=large_step, Details=Step norm 509.1° exceeds limit 30.0°
  Segment 66: Magnitude=6.2177, Type=large_step, Details=Step norm 356.2° exceeds limit 30.0°
  Segment 67: Magnitude=5.5995, Type=large_step, Details=Step norm 320.8° exceeds limit 30.0°
  Segment 68: Magnitude=11.9636, Type=large_step, Details=Step norm 685.5° exceeds limit 30.0°
  Segment 69: Magnitude=5.2899, Type=large_step, Details=Step norm 303.1° exceeds limit 30.0°
  Segment 70: Magnitude=7.5953, Type=large_step, Details=Step norm 435.2° exceeds limit 30.0°
  Segment 71: Magnitude=9.1205, Type=large_step, Details=Step norm 522.6° exceeds limit 30.0°
  Segment 72: Magnitude=13.6106, Type=large_step, Details=Step norm 779.8° exceeds limit 30.0°
  Segment 73: Magnitude=8.8865, Type=large_step, Details=Step norm 509.2° exceeds limit 30.0°
  Segment 74: Magnitude=4.7106, Type=large_step, Details=Step norm 269.9° exceeds limit 30.0°
  Segment 75: Magnitude=6.4895, Type=large_step, Details=Step norm 371.8° exceeds limit 30.0°
  Segment 76: Magnitude=10.9210, Type=large_step, Details=Step norm 625.7° exceeds limit 30.0°
  Segment 77: Magnitude=5.0201, Type=large_step, Details=Step norm 287.6° exceeds limit 30.0°
  Segment 78: Magnitude=11.0671, Type=large_step, Details=Step norm 634.1° exceeds limit 30.0°
  Segment 79: Magnitude=8.2355, Type=large_step, Details=Step norm 471.9° exceeds limit 30.0°
  Segment 80: Magnitude=6.6050, Type=large_step, Details=Step norm 378.4° exceeds limit 30.0°
  Segment 81: Magnitude=6.6147, Type=large_step, Details=Step norm 379.0° exceeds limit 30.0°
  Segment 82: Magnitude=7.1837, Type=large_step, Details=Step norm 411.6° exceeds limit 30.0°
  Segment 83: Magnitude=10.0411, Type=large_step, Details=Step norm 575.3° exceeds limit 30.0°
  Segment 84: Magnitude=10.4712, Type=large_step, Details=Step norm 600.0° exceeds limit 30.0°
  Segment 85: Magnitude=11.1135, Type=large_step, Details=Step norm 636.8° exceeds limit 30.0°
  Segment 86: Magnitude=6.2724, Type=large_step, Details=Step norm 359.4° exceeds limit 30.0°
  Segment 87: Magnitude=7.8577, Type=large_step, Details=Step norm 450.2° exceeds limit 30.0°

C1 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=134.0150, Type=velocity_limit, Ratio=42.66x limit
  Segment 0: Magnitude=244.6329, Type=velocity_limit, Ratio=56.75x limit
  Segment 0: Magnitude=80.7135, Type=velocity_limit, Ratio=9.25x limit
  Segment 0: Magnitude=411.5688, Type=velocity_limit, Ratio=56.82x limit
  Segment 0: Magnitude=635.4469, Type=velocity_limit, Ratio=53.00x limit
  Segment 1: Magnitude=282.9258, Type=velocity_limit, Ratio=63.57x limit
  Segment 1: Magnitude=319.4377, Type=velocity_limit, Ratio=101.68x limit
  Segment 1: Magnitude=106.7135, Type=velocity_limit, Ratio=24.75x limit
  Segment 1: Magnitude=356.6288, Type=velocity_limit, Ratio=40.87x limit
  Segment 1: Magnitude=80.9300, Type=velocity_limit, Ratio=6.75x limit
  Segment 2: Magnitude=284.8211, Type=velocity_limit, Ratio=64.00x limit
  Segment 2: Magnitude=186.9117, Type=velocity_limit, Ratio=59.50x limit
  Segment 2: Magnitude=138.2373, Type=velocity_limit, Ratio=32.07x limit
  Segment 2: Magnitude=439.0628, Type=velocity_limit, Ratio=50.31x limit
  Segment 2: Magnitude=412.3170, Type=velocity_limit, Ratio=56.93x limit
  Segment 2: Magnitude=717.3767, Type=velocity_limit, Ratio=59.83x limit
  Segment 3: Magnitude=563.5623, Type=velocity_limit, Ratio=47.00x limit
  Segment 4: Magnitude=278.9482, Type=velocity_limit, Ratio=62.68x limit
  Segment 4: Magnitude=183.3000, Type=velocity_limit, Ratio=58.35x limit
  Segment 4: Magnitude=134.8140, Type=velocity_limit, Ratio=31.27x limit
  Segment 4: Magnitude=427.2389, Type=velocity_limit, Ratio=48.96x limit
  Segment 4: Magnitude=403.7773, Type=velocity_limit, Ratio=55.75x limit
  Segment 4: Magnitude=140.8300, Type=velocity_limit, Ratio=11.75x limit
  Segment 5: Magnitude=302.4207, Type=velocity_limit, Ratio=34.65x limit
  Segment 5: Magnitude=403.0940, Type=velocity_limit, Ratio=55.65x limit
  Segment 5: Magnitude=236.7763, Type=velocity_limit, Ratio=19.75x limit
  Segment 6: Magnitude=276.7182, Type=velocity_limit, Ratio=62.18x limit
  Segment 6: Magnitude=313.9036, Type=velocity_limit, Ratio=99.92x limit
  Segment 6: Magnitude=107.3947, Type=velocity_limit, Ratio=24.91x limit
  Segment 6: Magnitude=47.0562, Type=velocity_limit, Ratio=5.39x limit
  Segment 6: Magnitude=400.1651, Type=velocity_limit, Ratio=55.25x limit
  Segment 6: Magnitude=312.9074, Type=velocity_limit, Ratio=26.10x limit
  Segment 7: Magnitude=276.1753, Type=velocity_limit, Ratio=62.05x limit
  Segment 7: Magnitude=322.3604, Type=velocity_limit, Ratio=102.61x limit
  Segment 7: Magnitude=124.0741, Type=velocity_limit, Ratio=28.78x limit
  Segment 7: Magnitude=339.5431, Type=velocity_limit, Ratio=38.91x limit
  Segment 7: Magnitude=486.5866, Type=velocity_limit, Ratio=40.58x limit
  Segment 8: Magnitude=9.1464, Type=velocity_limit, Ratio=2.91x limit
  Segment 8: Magnitude=16.8990, Type=velocity_limit, Ratio=3.92x limit
  Segment 9: Magnitude=274.2319, Type=velocity_limit, Ratio=61.62x limit
  Segment 9: Magnitude=179.9744, Type=velocity_limit, Ratio=57.29x limit
  Segment 9: Magnitude=132.4578, Type=velocity_limit, Ratio=30.73x limit
  Segment 9: Magnitude=135.0927, Type=velocity_limit, Ratio=15.48x limit
  Segment 9: Magnitude=396.7530, Type=velocity_limit, Ratio=54.78x limit
  Segment 9: Magnitude=416.1881, Type=velocity_limit, Ratio=34.71x limit
  Segment 10: Magnitude=116.1894, Type=velocity_limit, Ratio=13.31x limit
  Segment 10: Magnitude=396.3614, Type=velocity_limit, Ratio=54.72x limit
  Segment 10: Magnitude=319.8354, Type=velocity_limit, Ratio=26.67x limit
  Segment 11: Magnitude=97.3790, Type=velocity_limit, Ratio=21.88x limit
  Segment 11: Magnitude=199.3831, Type=velocity_limit, Ratio=63.47x limit
  Segment 11: Magnitude=116.6986, Type=velocity_limit, Ratio=27.07x limit
  Segment 11: Magnitude=44.2093, Type=velocity_limit, Ratio=5.07x limit
  Segment 11: Magnitude=683.8208, Type=velocity_limit, Ratio=57.03x limit
  Segment 12: Magnitude=540.2916, Type=velocity_limit, Ratio=121.40x limit
  Segment 12: Magnitude=211.5394, Type=velocity_limit, Ratio=67.34x limit
  Segment 12: Magnitude=106.5496, Type=velocity_limit, Ratio=24.72x limit
  Segment 12: Magnitude=606.5987, Type=velocity_limit, Ratio=69.51x limit
  Segment 12: Magnitude=390.2049, Type=velocity_limit, Ratio=53.87x limit
  Segment 12: Magnitude=909.8736, Type=velocity_limit, Ratio=75.88x limit
  Segment 13: Magnitude=107.2325, Type=velocity_limit, Ratio=34.13x limit
  Segment 13: Magnitude=220.2119, Type=velocity_limit, Ratio=51.08x limit
  Segment 13: Magnitude=607.1714, Type=velocity_limit, Ratio=69.58x limit
  Segment 13: Magnitude=390.6939, Type=velocity_limit, Ratio=53.94x limit
  Segment 13: Magnitude=70.1497, Type=velocity_limit, Ratio=5.85x limit
  Segment 14: Magnitude=262.7191, Type=velocity_limit, Ratio=30.11x limit
  Segment 14: Magnitude=379.0620, Type=velocity_limit, Ratio=52.33x limit
  Segment 14: Magnitude=262.1747, Type=velocity_limit, Ratio=21.87x limit
  Segment 15: Magnitude=425.1734, Type=velocity_limit, Ratio=95.53x limit
  Segment 15: Magnitude=116.6160, Type=velocity_limit, Ratio=37.12x limit
  Segment 15: Magnitude=220.4358, Type=velocity_limit, Ratio=51.13x limit
  Segment 15: Magnitude=193.4653, Type=velocity_limit, Ratio=22.17x limit
  Segment 15: Magnitude=200.0728, Type=velocity_limit, Ratio=16.69x limit
  Segment 16: Magnitude=499.9308, Type=velocity_limit, Ratio=57.29x limit
  Segment 17: Magnitude=246.9426, Type=velocity_limit, Ratio=55.49x limit
  Segment 17: Magnitude=165.9250, Type=velocity_limit, Ratio=52.82x limit
  Segment 17: Magnitude=110.5099, Type=velocity_limit, Ratio=25.63x limit
  Segment 17: Magnitude=97.1976, Type=velocity_limit, Ratio=11.14x limit
  Segment 17: Magnitude=330.6052, Type=velocity_limit, Ratio=27.57x limit
  Segment 18: Magnitude=13.0481, Type=velocity_limit, Ratio=1.50x limit
  Segment 18: Magnitude=937.8549, Type=velocity_limit, Ratio=78.22x limit
  Segment 19: Magnitude=233.9722, Type=velocity_limit, Ratio=52.57x limit
  Segment 19: Magnitude=159.1588, Type=velocity_limit, Ratio=50.66x limit
  Segment 19: Magnitude=102.1034, Type=velocity_limit, Ratio=23.68x limit
  Segment 19: Magnitude=364.7020, Type=velocity_limit, Ratio=41.79x limit
  Segment 19: Magnitude=605.6481, Type=velocity_limit, Ratio=50.51x limit
  Segment 20: Magnitude=229.1239, Type=velocity_limit, Ratio=51.48x limit
  Segment 20: Magnitude=147.9974, Type=velocity_limit, Ratio=47.11x limit
  Segment 20: Magnitude=114.4308, Type=velocity_limit, Ratio=26.54x limit
  Segment 20: Magnitude=355.8875, Type=velocity_limit, Ratio=40.78x limit
  Segment 20: Magnitude=588.6483, Type=velocity_limit, Ratio=49.09x limit
  Segment 21: Magnitude=145.4016, Type=velocity_limit, Ratio=32.67x limit
  Segment 21: Magnitude=156.3068, Type=velocity_limit, Ratio=49.75x limit
  Segment 21: Magnitude=106.4552, Type=velocity_limit, Ratio=24.69x limit
  Segment 21: Magnitude=354.1420, Type=velocity_limit, Ratio=40.58x limit
  Segment 21: Magnitude=122.3672, Type=velocity_limit, Ratio=10.21x limit
  Segment 22: Magnitude=145.1093, Type=velocity_limit, Ratio=32.60x limit
  Segment 22: Magnitude=163.3990, Type=velocity_limit, Ratio=52.01x limit
  Segment 22: Magnitude=92.7426, Type=velocity_limit, Ratio=21.51x limit
  Segment 22: Magnitude=369.1235, Type=velocity_limit, Ratio=42.30x limit
  Segment 22: Magnitude=757.2622, Type=velocity_limit, Ratio=63.16x limit
  Segment 23: Magnitude=144.7224, Type=velocity_limit, Ratio=32.52x limit
  Segment 23: Magnitude=162.5501, Type=velocity_limit, Ratio=51.74x limit
  Segment 23: Magnitude=93.0887, Type=velocity_limit, Ratio=21.59x limit
  Segment 23: Magnitude=144.3189, Type=velocity_limit, Ratio=16.54x limit
  Segment 23: Magnitude=324.7152, Type=velocity_limit, Ratio=44.83x limit
  Segment 23: Magnitude=529.6485, Type=velocity_limit, Ratio=44.17x limit
  Segment 24: Magnitude=373.0155, Type=velocity_limit, Ratio=83.81x limit
  Segment 24: Magnitude=10.5910, Type=velocity_limit, Ratio=3.37x limit
  Segment 24: Magnitude=6.2034, Type=velocity_limit, Ratio=1.44x limit
  Segment 24: Magnitude=224.6904, Type=velocity_limit, Ratio=25.75x limit
  Segment 24: Magnitude=327.8908, Type=velocity_limit, Ratio=45.27x limit
  Segment 24: Magnitude=233.9824, Type=velocity_limit, Ratio=19.51x limit
  Segment 25: Magnitude=451.8089, Type=velocity_limit, Ratio=37.68x limit
  Segment 26: Magnitude=228.5115, Type=velocity_limit, Ratio=51.34x limit
  Segment 26: Magnitude=147.4355, Type=velocity_limit, Ratio=46.93x limit
  Segment 26: Magnitude=113.9377, Type=velocity_limit, Ratio=26.43x limit
  Segment 26: Magnitude=493.8424, Type=velocity_limit, Ratio=56.59x limit
  Segment 26: Magnitude=330.3265, Type=velocity_limit, Ratio=45.61x limit
  Segment 26: Magnitude=158.1866, Type=velocity_limit, Ratio=13.19x limit
  Segment 27: Magnitude=146.7620, Type=velocity_limit, Ratio=32.98x limit
  Segment 27: Magnitude=156.7936, Type=velocity_limit, Ratio=49.91x limit
  Segment 27: Magnitude=108.3717, Type=velocity_limit, Ratio=25.14x limit
  Segment 27: Magnitude=40.1017, Type=velocity_limit, Ratio=4.60x limit
  Segment 27: Magnitude=329.1755, Type=velocity_limit, Ratio=45.45x limit
  Segment 27: Magnitude=292.2813, Type=velocity_limit, Ratio=24.38x limit
  Segment 28: Magnitude=229.5232, Type=velocity_limit, Ratio=26.30x limit
  Segment 28: Magnitude=330.8416, Type=velocity_limit, Ratio=45.68x limit
  Segment 28: Magnitude=228.6636, Type=velocity_limit, Ratio=19.07x limit
  Segment 29: Magnitude=360.0577, Type=velocity_limit, Ratio=80.90x limit
  Segment 29: Magnitude=9.5574, Type=velocity_limit, Ratio=3.04x limit
  Segment 29: Magnitude=5.1269, Type=velocity_limit, Ratio=1.19x limit
  Segment 29: Magnitude=301.8442, Type=velocity_limit, Ratio=34.59x limit
  Segment 29: Magnitude=35.1007, Type=velocity_limit, Ratio=2.93x limit
  Segment 30: Magnitude=295.6745, Type=velocity_limit, Ratio=66.43x limit
  Segment 30: Magnitude=7.4779, Type=velocity_limit, Ratio=2.38x limit
  Segment 30: Magnitude=3.6971, Type=velocity_limit, Ratio=0.86x limit
  Segment 30: Magnitude=426.6912, Type=velocity_limit, Ratio=48.90x limit
  Segment 30: Magnitude=259.9062, Type=velocity_limit, Ratio=35.88x limit
  Segment 30: Magnitude=150.2522, Type=velocity_limit, Ratio=12.53x limit
  Segment 31: Magnitude=241.4747, Type=velocity_limit, Ratio=54.26x limit
  Segment 31: Magnitude=6.1451, Type=velocity_limit, Ratio=1.96x limit
  Segment 31: Magnitude=146.0867, Type=velocity_limit, Ratio=16.74x limit
  Segment 31: Magnitude=212.3088, Type=velocity_limit, Ratio=29.31x limit
  Segment 31: Magnitude=446.1129, Type=velocity_limit, Ratio=37.21x limit
  Segment 32: Magnitude=125.4891, Type=velocity_limit, Ratio=28.20x limit
  Segment 32: Magnitude=84.5020, Type=velocity_limit, Ratio=26.90x limit
  Segment 32: Magnitude=55.9871, Type=velocity_limit, Ratio=12.99x limit
  Segment 32: Magnitude=83.9529, Type=velocity_limit, Ratio=9.62x limit
  Segment 32: Magnitude=181.2606, Type=velocity_limit, Ratio=25.03x limit
